user_id,movie_id,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film_noir,horror,imax,musical,mystery,romance,sci_fi,thriller,war,western,label
74,989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
197,315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
437,1145,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
67,4939,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
607,239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
591,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
602,817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
71,224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
364,1729,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2.0
201,1576,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
17,176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
602,3668,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0
50,2093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
366,862,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
576,1819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
533,141,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
338,3133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.5
38,1959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
413,7095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5
447,1053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
578,2044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
83,337,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0
333,862,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
598,3022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0
287,1815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
609,6159,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4.5
317,6256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
479,2042,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1.0
92,1760,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
176,2952,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
566,8377,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.5
589,2512,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
413,253,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3.0
306,4007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5
312,702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2.0
431,1692,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
134,3569,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
209,1186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0
152,455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
63,1548,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
195,6726,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5
220,816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
609,7437,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0
115,472,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
331,1436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
102,6893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
598,2628,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
420,904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
437,4359,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
524,2534,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
88,7915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5
259,257,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.5
598,3185,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
312,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
264,974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
120,334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0
231,7181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
216,568,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
180,821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
503,3005,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
65,509,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
66,254,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
4,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
427,1826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0
297,5354,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5
427,295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
281,1855,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0
430,476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.5
607,1468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0
14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5
447,6240,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.5
139,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0
167,1426,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0
447,5999,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.5
579,4842,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3.5
473,5204,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3.0
482,8203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5
413,1251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0
602,695,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.0
287,2509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
231,6629,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,4.5
252,6148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4.5
222,5363,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
139,6069,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
62,277,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
596,1802,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
26,2386,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
67,1700,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3.0
229,2940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
293,1978,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
379,7307,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4.0
135,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0
72,8287,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
524,5134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
216,1852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
233,2468,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
473,2531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5
72,7195,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.5
40,6596,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
173,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
287,1850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
429,4350,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.0
22,4760,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.0
560,901,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.5
437,3024,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.5
154,497,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
510,1242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.0
598,322,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3.0
62,4007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
62,5706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
306,1822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
386,989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
294,3617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5
383,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
287,2284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
143,989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
591,257,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0
104,9123,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0
306,1580,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
494,4054,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
57,40,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
579,2013,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
273,3047,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
488,1615,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3.5
473,2338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
132,506,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
567,6227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0
379,3914,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4.0
197,956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
225,190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
159,1144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
524,1543,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
44,1796,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
468,705,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0
370,509,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
576,904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
496,46,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0
18,1877,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
423,2392,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5.0
49,902,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
483,2026,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5
157,6955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
287,131,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
576,224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
51,6572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
27,5686,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1.0
186,2739,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4.5
585,8928,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
82,1363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5
476,2596,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.5
401,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
605,197,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
133,126,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
317,6509,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
412,1754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
423,895,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
293,929,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
90,964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0
448,2392,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3.5
379,5927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0
386,2552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
203,1733,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
456,592,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
560,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
19,1548,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
181,1528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
300,5133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
554,358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
413,1058,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
499,2638,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
544,1436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
58,996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.0
558,1157,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
586,2579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
414,147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
63,1235,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.5
304,6344,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
605,6395,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3.0
367,2246,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3.0
231,7021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5
609,6411,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
0,2523,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5.0
248,3759,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5
554,2546,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
585,8861,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.5
476,275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
599,790,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
231,2962,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
589,910,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5
198,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
168,1544,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0
476,778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
563,6504,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2.0
66,9205,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
609,7901,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
194,277,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
231,7026,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
598,257,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
602,1373,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
124,8184,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5
61,6629,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,4.5
473,3563,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
136,690,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4.5
602,3269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
589,5915,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5
165,277,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
245,7195,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0
606,1821,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
340,4350,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.0
386,4760,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.0
494,4350,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.0
243,999,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0
605,3175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
216,2109,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
597,6505,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5.0
574,1912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
220,957,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
532,7355,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,4.0
338,7059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
599,3037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5
519,898,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0
218,6416,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.0
599,4876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5
182,1909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
379,1468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0
491,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
239,463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
225,763,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
112,1217,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,5.0
554,1053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
598,6556,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
386,616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
356,2059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
431,1397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0
67,2832,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5
604,5966,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
90,364,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5
507,267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
232,4354,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
592,5291,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.5
413,3790,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
605,1299,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
604,4805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
609,8607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3.0
418,3463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
165,3741,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4.0
315,3407,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
265,613,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
287,4542,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5
293,1477,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
140,314,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4.0
473,4626,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.5
595,9415,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0
90,3541,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5
44,763,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
508,818,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
71,694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5
273,1318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
104,972,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5
215,1073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
32,262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
603,577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
609,4941,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
51,8663,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.0
231,1971,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3.0
566,8483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
181,4640,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.5
210,2992,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.5
554,1318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
164,3885,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
273,2098,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3.0
595,9025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
176,6335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
338,7061,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2.5
197,2192,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0
554,2667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
231,6505,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.5
297,3358,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5
447,7567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
207,97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
231,6381,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
95,46,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0
297,5580,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,3.0
231,7051,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0
6,5332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.5
329,659,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
134,1476,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
273,5765,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2.5
322,8434,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
274,888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
561,1242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.5
562,8357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
473,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
195,3609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5
90,2865,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,5.0
168,1437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
253,1829,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
88,8870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
